"lat","lon","location_type","formatted","Actual_Address"
42.063791,-71.0124416,"intersection","Perkins Ave & Clinton St, Brockton, MA 02302, USA","226 CLINTON ST , BROCKTON, MA @ 56 PERKINS AVE, BROCKTON, MA"
42.0813864,-71.0192309,"street_address","32 Crescent St, Brockton, MA 02301, USA","32 CRESCENT ST, BROCKTON, MA"
NA,NA,NA,NA,"74 BELMONT ST WARRN, BROCKTON, MA @ 294 WARREN AVE, BROCKTON, MA"
42.0896622,-71.0023368,"intersection","Court St & Ida Ave, Brockton, MA 02302, USA","456 COURT ST, BROCKTON, MA @ 1 IDA AVE, BROCKTON, MA"
42.0803056,-71.0135435,"street_address","199 Crescent St, Brockton, MA 02302, USA","199 CRESCENT ST, BROCKTON, MA"
42.0866058,-71.0463272,"premise","63 West St, Brockton, MA 02301, USA","63 WEST ST, BROCKTON, MA"
42.103037,-71.0602567,"street_address","238 Pine Grove Dr, Brockton, MA 02301, USA","238 PINE GROVE DR, BROCKTON, MA"
42.0607768,-71.0154315,"street_address","18 Keith Ave, Brockton, MA 02301, USA","18 KEITH AVE, BROCKTON, MA"
42.0924222,-71.0310426,"street_address","9 Prospect Terrace, Brockton, MA 02301, USA","9 PROSPECT TER, BROCKTON, MA"
42.0882322,-71.0113566,"street_address","46 N Manchester St, Brockton, MA 02302, USA","46 N MANCHESTER ST, BROCKTON, MA"
42.0884577,-71.0372645,"street_address","10 Moraine St, Brockton, MA 02301, USA","10 MORAINE ST, BROCKTON, MA"
42.0754684,-71.0084685,"premise","45 Irving St, Brockton, MA 02302, USA","45 IRVING ST, BROCKTON, MA"
42.101711,-71.0219193,"route","N Main St, Brockton, MA 02301, USA","N MAIN  ST, BROCKTON, MA"
42.1050003,-70.9932421,"premise","95 Downey Rd, Brockton, MA 02302, USA","95 DOWNEY RD, BROCKTON, MA"
42.0700262,-71.0220235,"street_address","26 Myrtle St, Brockton, MA 02301, USA","26 MYRTLE ST, BROCKTON, MA"
42.0909734,-71.0727371,"street_address","42 Cumberland Dr, Brockton, MA 02301, USA","42 CUMBERLAND DR, BROCKTON, MA"
42.0813231,-71.0286805,"premise","226 W Elm St, Brockton, MA 02301, USA","226 W ELM ST, BROCKTON, MA"
42.0651347,-71.018692,"premise","19 Fulton St, Brockton, MA 02301, USA","19 FULTON ST, BROCKTON, MA"
42.0609069,-71.0244942,"premise","207 Market St, Brockton, MA 02301, USA","207 MARKET ST, BROCKTON, MA"
42.0921826,-71.0311478,"street_address","50 Prospect Terrace, Brockton, MA 02301, USA","50 PROSPECT TER, BROCKTON, MA"
42.0777849,-71.014807,"premise","27 Skinner St, Brockton, MA 02302, USA","27 SKINNER ST, BROCKTON, MA"
42.0769746,-71.0246172,"street_address","53 W Park St, Brockton, MA 02301, USA","53 W PARK ST, BROCKTON, MA"
42.1131522,-70.9993138,"premise","50 Gladys Rd, Brockton, MA 02302, USA","50 GLADYS RD, BROCKTON, MA"
42.0882804,-71.0193207,"street_address","133 N Main St, Brockton, MA 02301, USA","133  N MAIN ST, BROCKTON, MA"
42.081933,-71.013668,"street_address","85 Stillman Ave, Brockton, MA 02302, USA","85 STILLMAN AVE, BROCKTON, MA"
42.0906863,-70.9981687,"premise","70 Kathleen Rd, Brockton, MA 02302, USA","70 KATHLEEN RD, BROCKTON, MA"
42.0733697,-71.0489174,"intersection","Torrey St & Sagamore Rd, Brockton, MA 02301, USA","161 TORREY ST, BROCKTON, MA @ 29 SAGAMORE RD, BROCKTON, MA"
42.078178,-70.9965904,"premise","31 Hammond St, Brockton, MA 02302, USA","31 HAMMOND ST, BROCKTON, MA"
42.0613392,-71.0304662,"street_address","239 Ettrick St, Brockton, MA 02301, USA","239 ETTRICK ST, BROCKTON, MA"
42.1025823,-70.992155,"premise","216 N Quincy St, Brockton, MA 02302, USA","216 N QUINCY ST, BROCKTON, MA"
42.1011374,-71.0389487,"street_address","334 Oak St, Brockton, MA 02301, USA","334 OAK ST, BROCKTON, MA"
42.0583634,-71.0445227,"premise","58 Woodvale St, Brockton, MA 02301, USA","58 WOODVALE ST, BROCKTON, MA"
42.0813994,-70.9956059,"street_address","20 Elmer St, Brockton, MA 02302, USA","20 ELMER ST, BROCKTON, MA"
42.0593847,-70.9952071,"street_address","242 Sinclair Rd, Brockton, MA 02302, USA","242 SINCLAIR RD, BROCKTON, MA"
42.1024052,-71.0038804,"street_address","43 Amark Rd, Brockton, MA 02302, USA","43 AMARK RD, BROCKTON, MA"
42.0807938,-71.0441419,"premise","238 West St, Brockton, MA 02301, USA","238 WEST ST, BROCKTON, MA"
42.1043558,-71.015982,"premise","35 Faxon St, Brockton, MA 02302, USA","35 FAXON ST, BROCKTON, MA"
42.100513,-71.0604882,"premise","802 Oak St, Brockton, MA 02301, USA","802 OAK ST, BROCKTON, MA"
42.1027042,-71.060722,"street_address","188 Pine Grove Dr, Brockton, MA 02301, USA","188 PINE GROVE DR, BROCKTON, MA"
42.060273,-70.9962634,"premise","66 Paulin Ave, Brockton, MA 02302, USA","66 PAULIN AVE, BROCKTON, MA"
42.0993023,-71.0264871,"street_address","441 Battles Farm Dr, Brockton, MA 02301, USA","441 BATTLES FARM DR, BROCKTON, MA"
42.0657626,-71.0259129,"premise","127 Hillberg Ave, Brockton, MA 02301, USA","127 HILLBERG AVE, BROCKTON, MA"
42.0663074,-71.0254224,"premise","194 Nilsson St, Brockton, MA 02301, USA","194 NILSSON ST, BROCKTON, MA"
42.069565,-71.0135269,"intersection","Hemlock St & Mcgrath Ave, Brockton, MA 02302, USA","24 HEMLOCK ST, BROCKTON, MA @ 14 MCGRATH AVE, BROCKTON, MA"
42.0640564,-71.0309907,"street_address","242 Hillberg Ave, Brockton, MA 02301, USA","242 HILLBERG AVE, BROCKTON, MA"
42.0700941,-71.0137089,"intersection","Hemlock Ave & Mcgrath Ave, Brockton, MA 02302, USA","22 HEMLOCK AVE, BROCKTON, MA @ 1 MCGRATH AVE, BROCKTON, MA"
42.0614835,-70.9970333,"street_address","23 Paulin Ave, Brockton, MA 02302, USA","23 PAULIN AVE, BROCKTON, MA"
42.0847834,-71.0267583,"premise","52 Newbury St, Brockton, MA 02301, USA","52 NEWBURY ST, BROCKTON, MA"
42.1184699,-71.0131946,"premise","85 Eisenhower Dr, Brockton, MA 02302, USA","85 EISENHOWER DR, BROCKTON, MA"
42.0992832,-71.0264894,"premise","449 Battles Farm Dr, Brockton, MA 02301, USA","449 BATTLES FARM DR, BROCKTON, MA"
42.089437,-71.0310383,"premise","51 Ellis St, Brockton, MA 02301, USA","51 ELLIS ST, BROCKTON, MA"
42.1076695,-71.0122767,"street_address","282 Field St, Brockton, MA 02302, USA","282 FIELD ST, BROCKTON, MA"
42.0669437,-71.0190848,"premise","159 Laureston St, Brockton, MA 02301, USA","159 LAURESTON ST, BROCKTON, MA"
42.063934,-71.0113842,"intersection","Perkins Ave & Forest St, Brockton, MA 02302, USA","23 FOREST ST, BROCKTON, MA @ 85 PERKINS AVE, BROCKTON, MA"
42.0775822,-71.0334766,"premise","336 Belmont St, Brockton, MA 02301, USA","336 BELMONT ST, BROCKTON, MA"
42.0628871,-71.0152099,"intersection","Market St & E Market St, Brockton, MA 02301, USA","1140 MAIN ST, BROCKTON, MA @ 1 E MARKET ST, BROCKTON, MA"
42.0923806,-71.0192987,"intersection","N Main St & Farrington St, Brockton, MA 02301, USA","65 FARRINGTON ST, BROCKTON, MA @ 337 N MAIN  ST, BROCKTON, MA"
42.0993082,-71.0404457,"street_address","12 Trudy Terrace, Brockton, MA 02301, USA","12 TRUDY TER, BROCKTON, MA"
42.0856928,-71.0066763,"route","Standish St, Brockton, MA 02302, USA","STANDISH ST, BROCKTON, MA"
NA,NA,NA,NA,"100 AUGUSTA AVE EXT, BROCKTON, MA"
42.082886,-71.003945,"street_address","23 Lawn St, Brockton, MA 02302, USA","23 LAWN ST, BROCKTON, MA"
42.0925126,-71.0202697,"premise","19 Farrington St, Brockton, MA 02301, USA","19 FARRINGTON ST, BROCKTON, MA"
42.0826371,-71.0648015,"premise","193 Pearl St, Brockton, MA 02301, USA","193 PEARL ST, BROCKTON, MA"
42.0849953,-71.0114645,"premise","40 Hunt St, Brockton, MA 02302, USA","40 HUNT ST, BROCKTON, MA"
42.0821687,-71.0371757,"street_address","181 Moraine St, Brockton, MA 02301, USA","181 MORAINE ST, BROCKTON, MA"
42.1028761,-71.0594245,"street_address","311 Pine Grove Dr, Brockton, MA 02301, USA","311 PINE GROVE DR, BROCKTON, MA"
42.1028996,-71.0127118,"premise","45 Sawtell Ave, Brockton, MA 02302, USA","45 SAWTELL AVE, BROCKTON, MA"
42.0605389,-71.0186343,"street_address","87 Keith Ave, Brockton, MA 02301, USA","87 KEITH AVE, BROCKTON, MA"
42.1006455,-71.0198556,"street_address","659 N Main St, Brockton, MA 02301, USA","659 N MAIN ST, BROCKTON, MA"
42.1009905,-71.0078817,"intersection","N Cary St & Vermont Ave, Brockton, MA 02302, USA","1 VERMONT AVE, BROCKTON, MA @ 412 N CARY ST, BROCKTON, MA"
42.0542192,-70.9905492,"premise","677 East St, Brockton, MA 02302, USA","677 EAST ST, BROCKTON, MA"
42.0703084,-71.0251349,"street_address","90 Packard Way, Brockton, MA 02301, USA","90 PACKARD WAY, BROCKTON, MA"
42.0748532,-71.0068887,"intersection","Summer St & Hudson St, Brockton, MA 02302, USA","76 HUDSON ST, BROCKTON, MA @ 153 SUMMER ST, BROCKTON, MA"
42.0869383,-71.0399868,"route","Wheeler Ave, Brockton, MA 02301, USA","WHEELER AVE, BROCKTON, MA"
42.0576998,-71.0219478,"street_address","109 Copeland St, Brockton, MA 02301, USA","109 COPELAND ST, BROCKTON, MA"
42.0710914,-71.0081992,"route","Dudley Ave, Brockton, MA 02302, USA","DUDLEY AVE, BROCKTON, MA"
42.092385,-71.0215521,"street_address","48 Farrington St, Brockton, MA 02301, USA","48 FARRINGTON ST, BROCKTON, MA"
42.0937798,-70.9960194,"intersection","Cairn Rd & Mildred Rd, Brockton, MA 02302, USA","13 CAIRN RD, BROCKTON, MA @ 33 MILDRED RD, BROCKTON, MA"
42.1110507,-71.0333874,"street_address","16 Woodland Ave, Brockton, MA 02301, USA","16 WOODLAND AVE, BROCKTON, MA"
42.0778091,-71.0178297,"premise","17 Ridgeway Ct, Brockton, MA 02301, USA","17 RIDGEWAY CT, BROCKTON, MA"
42.1110502,-71.032443,"intersection","N Main St & Frankton Ave, Brockton, MA 02301, USA","1075 N MAIN ST, BROCKTON, MA @ 69 FRANKTON AVE, BROCKTON, MA"
42.066946,-71.0225967,"street_address","130 Nilsson St, Brockton, MA 02301, USA","130 NILSSON ST, BROCKTON, MA"
42.0789792,-71.0366408,"premise","289 Moraine St, Brockton, MA 02301, USA","289 MORAINE ST, BROCKTON, MA"
42.0720512,-71.0050727,"intersection","Summer St & Parker Ave, Brockton, MA 02302, USA","100 PARKER AVE, BROCKTON, MA @ 259 SUMMER ST, BROCKTON, MA"
42.085437,-71.0175658,"street_address","80 Franklin St, Brockton, MA 02301, USA","80 FRANKLIN ST, BROCKTON, MA"
42.0930558,-71.015421,"street_address","71 Mulberry St, Brockton, MA 02302, USA","71 MULBERRY ST, BROCKTON, MA"
42.0771306,-70.9826536,"premise","99 Portland St, Brockton, MA 02302, USA","99 PORTLAND ST, BROCKTON, MA"
42.08175,-71.0237179,"street_address","116 W Elm St, Brockton, MA 02301, USA","116 W ELM ST, BROCKTON, MA"
42.0863192,-71.0277884,"premise","17 Nye Square, Brockton, MA 02301, USA","17 NYE SQ, BROCKTON, MA"
42.0794195,-71.0140087,"street_address","32 Otis St, Brockton, MA 02302, USA","32 OTIS ST, BROCKTON, MA"
42.0826107,-70.9990547,"street_address","63 Hill St, Brockton, MA 02302, USA","63 HILL ST, BROCKTON, MA"
42.0632545,-71.0064332,"premise","199 Perkins Ave, Brockton, MA 02302, USA","199 PERKINS AVE, BROCKTON, MA"
42.0675909,-71.0025948,"premise","94 Brentwood Ave, Brockton, MA 02302, USA","94 BRENTWOOD AVE, BROCKTON, MA"
NA,NA,NA,NA,"104 MILL ST EXT, BROCKTON, MA @ 29 LIBERTY ST, BROCKTON, MA"
42.096022,-70.992226,"intersection","Ruth Rd & Connell Ave, Brockton, MA 02302, USA","40 CONNELL AVE, BROCKTON, MA @ 80 RUTH RD, BROCKTON, MA"
42.1079623,-71.0176204,"street_address","23 Alden St, Brockton, MA 02302, USA","23 ALDEN ST, BROCKTON, MA"
42.0851254,-71.0257958,"premise","34 Glenwood St, Brockton, MA 02301, USA","34 GLENWOOD ST, BROCKTON, MA"
42.0645154,-71.0194198,"premise","73 Tremont St, Brockton, MA 02301, USA","73 TREMONT ST, BROCKTON, MA"
42.0631559,-70.9909879,"premise","408 East St, Brockton, MA 02302, USA","408 EAST ST, BROCKTON, MA"
42.0992304,-70.9932678,"premise","39 Massachusetts Ave, Brockton, MA 02302, USA","39 MASS AVE, BROCKTON, MA"
42.095901,-70.9979488,"premise","156 Algonquin St, Brockton, MA 02302, USA","156 ALGONQUIN ST, BROCKTON, MA"
42.0470343,-70.9932133,"street_address","22 Michelle Ln, Brockton, MA 02302, USA","22 MICHELLE LN, BROCKTON, MA"
42.0986678,-71.0175504,"street_address","601 N Montello St, Brockton, MA 02301, USA","601 N MONTELLO ST, BROCKTON, MA"
NA,NA,NA,NA,"134 OAK ST, BROCKTON, MA @ 0 N WARREN AVE EXT, BROCKTON, MA"
42.0787764,-71.0038517,"premise","66 Addison Ave, Brockton, MA 02302, USA","66 ADDISON AVE, BROCKTON, MA"
42.0903008,-71.0725759,"premise","26 Cumberland Dr, Brockton, MA 02301, USA","26 CUMBERLAND DR, BROCKTON, MA"
42.0719011,-71.0207127,"premise","44 Florence St, Brockton, MA 02301, USA","44 FLORENCE ST, BROCKTON, MA"
42.0660239,-71.014651,"street_address","965 Montello St, Brockton, MA 02301, USA","965 MONTELLO ST, BROCKTON, MA"
42.1217554,-71.0038575,"intersection","Boundary St & Boundary Ave, Brockton, MA 02302, USA","79 BOUNDARY ST, BROCKTON, MA @ 60 BOUNDARY AVE, BROCKTON, MA"
42.0927531,-71.0212104,"premise","40 Huntington St, Brockton, MA 02301, USA","40 HUNTINGTON ST, BROCKTON, MA"
42.0733257,-71.0059967,"premise","196 Summer St, Brockton, MA 02302, USA","196 SUMMER ST, BROCKTON, MA"
42.0653498,-70.9975123,"premise","67 Edson St, Brockton, MA 02302, USA","67 EDSON ST, BROCKTON, MA"
42.0667487,-71.022979,"premise","138 Nilsson St, Brockton, MA 02301, USA","138 NILSSON ST, BROCKTON, MA"
42.0912415,-71.0270037,"street_address","166 Prospect St, Brockton, MA 02301, USA","166 PROSPECT ST, BROCKTON, MA"
42.0880164,-71.0232136,"street_address","42 Walnut St, Brockton, MA 02301, USA","42 WALNUT ST, BROCKTON, MA"
42.0857117,-70.9947821,"street_address","595 Centre St, Brockton, MA 02302, USA","595 CENTRE ST, BROCKTON, MA"
42.0877363,-70.9930599,"route","Adams St, Brockton, MA 02302, USA","ADAMS ST, BROCKTON, MA"
42.0876797,-71.0457789,"premise","34 West St, Brockton, MA 02301, USA","34 WEST ST, BROCKTON, MA"
42.0830213,-71.00395,"route","Lawn St, Brockton, MA 02302, USA","LAWN ST, BROCKTON, MA"
42.0676338,-71.0195953,"premise","53 Nilsson St, Brockton, MA 02301, USA","53 NILSSON ST, BROCKTON, MA"
42.080443,-71.0379274,"intersection","W Elm St & Revere St, Brockton, MA 02301, USA","W ELM ST, BROCKTON, MA @ REVERE ST, BROCKTON, MA"
42.1002198,-71.0085663,"street_address","293 Ames St, Brockton, MA 02302, USA","293 AMES ST, BROCKTON, MA"
42.0978668,-71.0203071,"premise","11 Annis Ave, Brockton, MA 02301, USA","11 ANNIS AVE, BROCKTON, MA"
42.0855914,-70.9872136,"street_address","3 Frost St, Brockton, MA 02302, USA","3 FROST ST, BROCKTON, MA"
42.058636,-71.0629448,"premise","60 Liberty St, Brockton, MA 02301, USA","60 LIBERTY ST, BROCKTON, MA"
42.0897139,-70.9841583,"street_address","42 Russell Rd, Brockton, MA 02302, USA","42 RUSSELL RD, BROCKTON, MA"
42.068044,-71.012371,"intersection","James St & Emerald St, Brockton, MA 02302, USA","32 EMERALD ST, BROCKTON, MA @ 49 JAMES ST, BROCKTON, MA"
42.0617836,-71.0238511,"route","Donald St, Brockton, MA 02301, USA","DONALD ST, BROCKTON, MA"
42.0847538,-70.9986237,"premise","7 Massasoit Ave, Brockton, MA 02302, USA","7 MASSASOIT AVE, BROCKTON, MA"
42.072002,-71.00012,"intersection","East St & Oakland St, Brockton, MA 02302, USA","112 OAKLAND ST, BROCKTON, MA @ 84 EAST ST, BROCKTON, MA"
42.1010476,-71.0377451,"street_address","301 Oak St, Brockton, MA 02301, USA","301 OAK ST, BROCKTON, MA"
42.0780899,-70.9978336,"street_address","223 Pine St, Brockton, MA 02302, USA","223 PINE ST, BROCKTON, MA"
42.0851451,-70.9912656,"premise","30 Coolidge Ave, Brockton, MA 02302, USA","30 COOLIDGE AVE, BROCKTON, MA"
42.1070167,-71.0017456,"street_address","669 N Cary St, Brockton, MA 02302, USA","669 N CARY ST, BROCKTON, MA"
42.0896439,-71.0219285,"intersection","Turner St & W Rosseter St, Brockton, MA 02301, USA","61 W ROSSETER ST, BROCKTON, MA @ 54 TURNER ST, BROCKTON, MA"
42.0848901,-71.005773,"route","Mason St, Brockton, MA 02302, USA","MASON ST, BROCKTON, MA"
NA,NA,NA,NA,"CHESTER AVE, BROCKTON, MA @ FULLER ST, BROCKTON, MA"
42.0695302,-71.0182093,"street_address","9 Tribou St, Brockton, MA 02301, USA","9 TRIBOU ST, BROCKTON, MA"
42.0744928,-71.0304437,"premise","241 W Harvard St, Brockton, MA 02301, USA","241 W HARVARD ST, BROCKTON, MA"
42.0702539,-71.0361125,"premise","383 Forest Ave, Brockton, MA 02301, USA","383 FOREST AVE, BROCKTON, MA"
42.1107904,-71.0364059,"street_address","18 Nash Ave, Brockton, MA 02301, USA","18 NASH AVE, BROCKTON, MA"
42.0755179,-71.0536122,"street_address","83 Braemoor Rd, Brockton, MA 02301, USA","83 BRAEMOOR RD, BROCKTON, MA"
42.0733334,-71.0647127,"street_address","448 Pearl St, Brockton, MA 02301, USA","448 PEARL ST, BROCKTON, MA"
42.0940201,-71.0274138,"premise","85 Eaton St, Brockton, MA 02301, USA","85 EATON ST, BROCKTON, MA"
42.0498191,-70.99174,"premise","615 Plain St, Brockton, MA 02302, USA","615 PLAIN ST, BROCKTON, MA"
42.0584423,-71.0203204,"premise","140 Clifton Ave, Brockton, MA 02301, USA","140 CLIFTON AVE, BROCKTON, MA"
42.0907577,-71.0390202,"street_address","447 Prospect St, Brockton, MA 02301, USA","447 PROSPECT ST, BROCKTON, MA"
42.0604438,-71.0459908,"street_address","239 Linwood St, Brockton, MA 02301, USA","239 LINWOOD ST, BROCKTON, MA"
42.0788977,-71.0173236,"premise","331 Montello St, Brockton, MA 02301, USA","331 MONTELLO ST, BROCKTON, MA"
42.0882468,-71.0037858,"intersection","Court St & Rainville St, Brockton, MA 02302, USA","410 COURT ST, BROCKTON, MA @ 1 RAINVILLE ST, BROCKTON, MA"
42.0719256,-71.0143846,"intersection","Grove St & Acorn St, Brockton, MA 02302, USA","91 GROVE ST, BROCKTON, MA @ 1 ACORN ST, BROCKTON, MA"
42.0985122,-71.0398873,"street_address","220 Colonel Bell Dr, Brockton, MA 02301, USA","220 COLONEL BELL DR, BROCKTON, MA"
42.1059851,-70.9503651,"intersection","Brockton Ave & Elm St, Abington, MA 02351, USA","E ELM ST, BROCKTON, MA @ V F W PKWY, BROCKTON, MA"
42.0797694,-70.9968148,"premise","270 Pine St, Brockton, MA 02302, USA","270 PINE ST, BROCKTON, MA"
42.0955745,-71.0400548,"street_address","108 Coventry Cir, Brockton, MA 02301, USA","108 COVENTRY CIR, BROCKTON, MA"
42.1025727,-71.0017804,"street_address","101 Coe Rd, Brockton, MA 02302, USA","101 COE RD, BROCKTON, MA"
42.0948287,-71.0200257,"street_address","452 N Main St, Brockton, MA 02301, USA","452 N MAIN ST, BROCKTON, MA"
42.0614779,-71.0626447,"street_address","1133 Belmont St, Brockton, MA 02301, USA","1133 BELMONT ST, BROCKTON, MA"
42.0837666,-71.0097639,"street_address","269 Centre St, Brockton, MA 02302, USA","269 CENTRE ST, BROCKTON, MA"
42.0633921,-71.0206078,"premise","105 W Chestnut St, Brockton, MA 02301, USA","105 W CHESTNUT ST, BROCKTON, MA"
42.0996383,-71.0660565,"street_address","285 N Pearl St, Brockton, MA 02301, USA","285 N PEARL ST, BROCKTON, MA"
42.0760167,-70.9821989,"premise","132 Portland St, Brockton, MA 02302, USA","132 PORTLAND ST, BROCKTON, MA"
42.083906,-71.0083297,"intersection","Centre St & Tyler St, Brockton, MA 02302, USA","80 TYLER ST, BROCKTON, MA @ 294 CENTRE ST, BROCKTON, MA"
42.0687234,-71.0265998,"route","Custer St, Brockton, MA 02301, USA","CUSTER ST, BROCKTON, MA"
42.0684561,-71.0270008,"premise","48 Custer St, Brockton, MA 02301, USA","48 CUSTER ST, BROCKTON, MA"
42.1127833,-71.0189243,"premise","70 Sprague St, Brockton, MA 02302, USA","70 SPRAGUE ST, BROCKTON, MA"
42.0729334,-71.0279855,"street_address","27 Agnew Ave, Brockton, MA 02301, USA","27 AGNEW AVE, BROCKTON, MA"
42.0557172,-71.0399987,"premise","618 W Chestnut St, Brockton, MA 02301, USA","618 W CHESTNUT ST, BROCKTON, MA"
42.1089326,-71.0186125,"street_address","10 Glendale St, Brockton, MA 02302, USA","10 GLENDALE ST, BROCKTON, MA"
42.091532,-70.9995052,"premise","566 Court St, Brockton, MA 02302, USA","566 COURT ST, BROCKTON, MA"
42.0952824,-70.9906699,"premise","812 Court St, Brockton, MA 02302, USA","812 COURT ST, BROCKTON, MA"
42.0669952,-71.0081014,"intersection","N Leyden St & Birch Rd, Brockton, MA 02302, USA","56 N LEYDEN ST, BROCKTON, MA @ 28 BIRCH RD, BROCKTON, MA"
42.0956202,-70.9833268,"premise","136 Errol Rd, Brockton, MA 02302, USA","136 ERROL RD, BROCKTON, MA"
42.0892823,-70.9833907,"premise","54 Ames Rd, Brockton, MA 02302, USA","54 AMES RD, BROCKTON, MA"
42.0563805,-71.009485,"street_address","53 Meadowbrook Rd, Brockton, MA 02301, USA","53 MEADOWBROOK RD, BROCKTON, MA"
42.0955903,-70.9955367,"premise","53 Cairn Rd, Brockton, MA 02302, USA","53 CAIRN RD, BROCKTON, MA"
42.0953653,-71.02682,"street_address","28 Hawthorne St, Brockton, MA 02301, USA","28 HAWTHORNE ST, BROCKTON, MA"
42.0719956,-71.0135567,"premise","4 Orange St, Brockton, MA 02302, USA","4 ORANGE ST, BROCKTON, MA"
42.0712008,-71.0182896,"intersection","Main St & Hancock St, Brockton, MA 02301, USA","1 HANCOCK ST, BROCKTON, MA @ 706 MAIN ST, BROCKTON, MA"
42.0913819,-71.0376361,"premise","76 Belair St, Brockton, MA 02301, USA","76 BELAIR ST, BROCKTON, MA"
42.0671955,-71.0518603,"street_address","841 Belmont St, Brockton, MA 02301, USA","841 BELMONT ST, BROCKTON, MA"
42.083261,-71.01989,"intersection","School St & Frederick Douglass Ave, Brockton, MA 02301, USA","1 SCHOOL ST, BROCKTON, MA @ 112 MAIN ST, BROCKTON, MA"
42.0822735,-70.9965167,"street_address","86 Gladstone St, Brockton, MA 02302, USA","86 GLADSTONE ST, BROCKTON, MA"
42.0924798,-71.0193008,"intersection","N Main St & Lebanon St, Brockton, MA 02301, USA","39 LEBANON ST, BROCKTON, MA @ 334 N MAIN ST, BROCKTON, MA"
42.0674331,-71.0279273,"street_address","170 Menlo St, Brockton, MA 02301, USA","170 MENLO ST, BROCKTON, MA"
42.0831015,-71.0332983,"street_address","138 Belmont Ave, Brockton, MA 02301, USA","138 BELMONT AVE, BROCKTON, MA"
